timestamp,T_oa_C,I_sol_Wm2,Q_int_W,Q_cw_W,Q_cw_meas_W,T_z,T_z_meas_C,sigma_cw_W,split,T_z_obs
2023-07-22 14:00:00,34.10351,933.82587,15995.943,100162.40283758861,106403.16281878181,23.500812014187943,23.594761696387646,3609.606107039858,train,
2023-07-22 15:00:00,34.936924,744.79456,15984.999,97387.39894840265,106154.81921644053,23.486936994742013,23.507327986091102,3540.603751698544,train,
2023-07-22 16:00:00,34.925964,490.69214,15934.041,89940.80075179056,89682.42495773222,23.449704003758953,22.98268921811813,3358.6325901899363,train,
2023-07-22 17:00:00,33.88514,229.60988,15715.437,78527.66535627254,78784.4222414393,23.392638326781363,22.99692927168081,3090.2968795369893,train,
2023-07-22 18:00:00,32.93954,59.740017,14905.445,68922.80839121483,,23.344614041956074,23.348187346830663,2876.6852738662433,train,
2023-07-22 19:00:00,31.898367,4.956523,13000.0,61421.91390644527,63901.56427387986,23.307109569532226,23.901469569138314,2719.4459651071757,train,
2023-07-22 20:00:00,30.841919,14.707894,11094.553,55929.89143953133,62594.735829325786,23.279649457197657,23.4534304007673,2610.6201333771223,train,
2023-07-22 21:00:00,28.788801,38.338524,10284.556,49389.55707214916,51288.061281781804,23.246947785360746,22.729257337817355,2489.055144629136,train,
2023-07-22 22:00:00,28.171097,1.5283294,10065.922,45315.52741635352,51834.2558400224,23.226577637081768,22.293431217545965,2418.294300228998,train,
2023-07-22 23:00:00,26.109324,0.0,10014.836,38726.14949860705,42030.26977454846,23.193630747493035,23.41354682539435,2312.9511861450114,train,
2023-07-23 00:00:00,24.704481,0.0,10000.037,33848.95805746382,37428.17266272503,23.16924479028732,23.14038074540886,2243.0284807416847,train,
2023-07-23 01:00:00,24.371702,10.758994,10000.165,32283.190761103953,38760.240651983244,23.16141595380552,23.503795744658632,2222.1575023265214,train,
2023-07-23 02:00:00,23.44311,0.0,10000.74,28673.31041103327,30885.685078392984,23.143366552055166,22.879151175841734,2177.140982328596,train,
2023-07-23 03:00:00,23.135866,0.0,10003.316,26934.677532164387,27904.616051947596,23.134673387660822,23.23973713701838,2157.06494301528,train,
2023-07-23 04:00:00,23.06014,0.0,10014.836,25964.063514790327,28001.298070631936,23.12982031757395,23.38367235648231,2146.326940328537,train,
2023-07-23 05:00:00,24.517593,9.168853,10065.922,29447.173613836243,33436.16457723829,23.14723586806918,23.01299677660724,2186.417716370564,train,
2023-07-23 06:00:00,25.07024,0.0,10284.556,30391.560670275907,29949.994353818634,23.15195780335138,23.02413213228206,2198.0178033804814,train,
2023-07-23 07:00:00,25.906788,130.36443,11094.553,36974.88275495573,41432.78689847903,23.18487441377478,23.192453263104294,2287.0128463278143,train,
2023-07-23 08:00:00,26.804358,358.92053,13000.0,48461.264902668685,50129.11048951737,23.242306324513343,23.405109228481443,2472.5785682905944,train,
2023-07-23 09:00:00,29.137333,617.77893,14905.445,65508.248139972384,71726.6701225212,23.327541240699862,23.32324103934629,2803.961040551629,train,
2023-07-23 10:00:00,30.08357,840.63855,15715.437,77557.3621962458,73211.37905600696,23.38778681098123,23.679985712309076,3068.163944080513,train,
2023-07-23 11:00:00,31.301773,998.1983,15934.041,87921.10690023875,88317.45430923002,23.439605534501194,23.301024977721084,3310.152403546835,train,
2023-07-23 12:00:00,33.119133,1067.0842,15984.999,97149.45828382469,94188.27272701565,23.485747291419123,23.08722872978019,3534.7157623147764,train,
2023-07-23 13:00:00,34.296894,1081.7014,15995.943,102948.32136675964,102908.23239531626,23.514741606833798,24.10783421726775,3679.472949351613,train,
2023-07-23 14:00:00,35.2967,949.3694,15995.943,103396.2620430188,107310.33740817478,23.516981310215094,23.33559118925236,3690.7598545586447,train,
2023-07-23 15:00:00,35.10113,737.646,15984.999,97521.87134203823,99886.70412027877,23.48760935671019,23.317076731594867,3543.9333869371408,train,
2023-07-23 16:00:00,35.106113,478.7615,15934.041,89790.09105862162,91940.00895957844,23.448950455293108,23.429209458971453,3355.0014019496334,train,
2023-07-23 17:00:00,33.69395,278.21808,15715.437,79297.07960100316,81802.3442849552,23.396485398005016,23.41663973090121,3107.929238242571,train,
2023-07-23 18:00:00,33.22178,40.366066,14905.445,68954.8871092839,72540.11176942234,23.34477443554642,23.228769342799936,2877.377071332271,train,
2023-07-23 19:00:00,32.037834,13.41767,13000.0,61882.57141180458,62130.449074200566,23.309412857059023,23.304182687974322,2728.8289393223945,train,
2023-07-23 20:00:00,30.885963,0.0,11094.553,55455.25280384638,60294.115937071816,23.277276264019232,23.26534759459078,2601.4912179718503,train,
2023-07-23 21:00:00,29.034576,21.59546,10284.556,49320.33071085087,53968.92398797515,23.246601653554254,23.299047451660496,2487.8194306028176,train,
2023-07-23 22:00:00,27.756868,13.941055,10065.922,44397.25738472902,48322.47116678418,23.221986286923645,22.51474004922745,2402.9158988523272,train,
2023-07-23 23:00:00,25.786472,0.0,10014.836,37660.065624147166,41938.45243887048,23.188300328120736,23.75256322022309,2297.0530008107266,train,
2023-07-24 00:00:00,24.882032,1.6635144,10000.246,34156.5408866785,37822.65765170921,23.170782704433392,23.126596210373027,2247.2210298074833,train,
2023-07-24 01:00:00,23.951284,0.0,10001.102,30701.031495126328,38182.02908141122,23.15350515747563,23.327691943309727,2201.8851017658176,train,
2023-07-24 02:00:00,22.686026,0.0,10004.936,26408.809631483622,29221.452220274783,23.132044048157418,22.71861364569721,2151.204942244404,train,
2023-07-24 03:00:00,23.051706,0.0,10022.111,26445.76859331096,28785.04418402506,23.132228842966555,22.99092876459178,2151.613536126285,train,
2023-07-24 04:00:00,23.05779,3.808901,10098.905,25962.52095363454,27345.217062268326,23.129812604768173,22.928117844872048,2146.310146470244,train,
2023-07-24 05:00:00,23.023703,20.285978,10439.478,26027.809868205055,26811.519510140908,23.130139049341025,23.57105617869359,2147.0217041012625,train,
2023-07-24 06:00:00,25.122213,0.0,11897.035,31730.74207482216,31974.25645064071,23.15865371037411,22.982909628323345,2214.98442282491,train,
2023-07-24 07:00:00,25.836748,127.35402,17297.02,42387.71095105633,43281.23389822348,23.21193855475528,23.43936255083731,2370.030851213391,train,
2023-07-24 08:00:00,27.08762,370.61407,29999.998,65508.026340067714,68309.84163321371,23.32754013170034,23.13241399589838,2803.956376884973,train,
2023-07-24 09:00:00,28.830564,581.53046,42702.97,90102.40752200146,94226.4844957279,23.450512037610007,23.314726355713823,3362.5287295627295,train,
2023-07-24 10:00:00,30.589685,847.8676,48102.91,110235.96059759839,113433.61502935458,23.551179802987992,23.477514753427787,3864.8118075771476,train,
2023-07-24 11:00:00,32.584656,1001.16705,49560.277,124119.61809284051,123883.91938217694,23.620598090464203,24.005751628512993,4226.714047101048,train,
2023-07-24 12:00:00,33.157757,1087.0055,49899.992,131029.9158759726,138000.12322865872,23.655149579379863,23.088193781670828,4410.437049660499,train,
2023-07-24 13:00:00,34.366608,1006.1771,49972.953,133893.63520925102,140211.51054530623,23.669468176046255,23.274769109463925,4487.176728700708,train,
2023-07-24 14:00:00,35.326477,916.337,49972.953,135286.44391940717,137564.0961080635,23.676432219597036,23.092240669890092,4524.619289788149,train,
2023-07-24 15:00:00,35.194912,730.2851,49899.992,130338.14459793546,130470.56924343611,23.651690722989677,23.325440087061242,4391.950448662769,train,
2023-07-24 16:00:00,35.20447,506.1879,49560.277,123507.46433086002,128816.64445646603,23.6175373216543,23.374057306296667,4210.544426899542,train,
2023-07-24 17:00:00,33.987038,216.80473,48102.91,109692.16587538853,113416.02612247267,23.548460829376943,23.064116453149826,3850.8614788109912,train,
2023-07-24 18:00:00,33.53255,21.460932,42702.97,96176.00746297085,94092.10267474495,23.480880037314854,23.260635713330455,3510.6754293676427,train,
2023-07-24 19:00:00,31.9583,0.0,29999.998,78062.48107430918,80853.12422502426,23.390312405371546,22.785898061091522,3079.6713877180455,train,
2023-07-24 20:00:00,30.96417,0.0,17297.02,61897.90679616962,65613.03972310839,23.309489533980848,23.004092916850542,2729.1419492530194,train,
2023-07-24 21:00:00,28.580067,4.6200724,11897.035,49083.82168576608,49849.33420123837,23.24541910842883,23.60554522840189,2483.6061274187728,train,
2023-07-24 22:00:00,27.116753,0.0,10439.478,42291.747388458134,45741.389078117645,23.21145873694229,23.332535158026623,2368.487430292219,train,
2023-07-24 23:00:00,26.488983,1.0173492,10098.905,39211.23437159366,38835.61705704337,23.19605617185797,23.252296473509727,2320.2949835849845,train,
2023-07-25 00:00:00,24.652279,0.0,10000.246,33285.15472643403,39272.09448702899,23.16642577363217,22.865592206748435,2235.4219674697633,train,
2023-07-25 01:00:00,23.633617,0.79047257,10001.102,29536.16358467457,35266.05138539659,23.147680817923373,22.686855330209955,2187.497763054991,train,
2023-07-25 02:00:00,23.208828,17.713387,10004.936,28035.72060765305,30487.84518937481,23.140178603038265,22.79843178037798,2169.654688421949,train,
2023-07-25 03:00:00,22.697556,0.0,10022.111,25389.876216958386,29167.71785622127,23.126949381084792,23.113986433015988,2140.1357977663993,train,
2023-07-25 04:00:00,23.710575,0.0,10098.905,27308.475500527864,25099.93353419933,23.13654237750264,23.39699541142064,2161.290714074957,train,
2023-07-25 05:00:00,23.277536,27.721535,10439.478,26805.755564641488,27313.11046891562,23.134028777823207,23.404739002963804,2155.619093961681,train,
2023-07-25 06:00:00,24.670475,0.0,11897.035,30395.259399367802,32749.514580042396,23.15197629699684,23.341160005741838,2198.063833140287,train,
2023-07-25 07:00:00,26.112135,113.11419,17297.02,42424.585745374796,42882.96084523815,23.212122928726874,22.99085586950649,2370.6245860743097,train,
2023-07-25 08:00:00,27.37866,330.99387,29999.998,64837.8136505876,69830.90914788946,23.324189068252938,23.331554017974135,2789.9010504119124,train,
2023-07-25 09:00:00,28.65244,598.5725,42702.97,89858.90791633366,99563.15169549668,23.44929453958167,23.352891780570495,3356.659202052618,train,
2023-07-25 10:00:00,30.178913,840.9388,48102.91,108703.9172447831,107202.71039914782,23.543519586223915,23.48316265717549,3825.55714398891,train,
2023-07-25 11:00:00,32.143513,998.94836,49560.277,122566.78492404589,122061.38728322164,23.61283392462023,24.223972293708172,4185.732324212287,train,
2023-07-25 12:00:00,32.803802,1127.333,49899.992,131069.40544718952,135108.0842665316,23.655347027235948,23.126746956134863,4411.492960421877,train,
2023-07-25 13:00:00,34.428005,1041.894,49972.953,135056.21720107613,145335.9245316742,23.67528108600538,23.6048780412287,4518.424905229457,train,
2023-07-25 14:00:00,34.15925,916.63855,49972.953,132211.43603861093,129781.57869747862,23.661057180193055,24.0245818523519,4442.057793123874,train,
2023-07-25 15:00:00,34.75136,732.5989,49899.992,129020.2886872045,133105.28655442913,23.645101443436022,23.20533399492596,4356.789116268612,train,
2023-07-25 16:00:00,34.783432,512.8593,49560.277,122489.93620384851,133109.71733866894,23.612449681019243,23.419325453439367,4183.707210608863,train,
2023-07-25 17:00:00,33.668644,233.38278,48102.91,109276.9837614732,105933.86016710097,23.546384918807366,23.387673369537072,3840.223074510743,train,
2023-07-25 18:00:00,33.4768,50.947384,42702.97,96954.6471451217,95432.60290570234,23.48477323572561,23.417786319109414,3529.898474847619,train,
2023-07-25 19:00:00,31.965939,3.2650108,29999.998,78278.31085620147,79971.65478340098,23.391391554281007,22.912604406399144,3084.5979568576026,train,
2023-07-25 20:00:00,30.11184,0.0,17297.02,59702.67832194125,61305.02021774444,23.298513391609706,23.477099209711117,2684.766064097927,train,
2023-07-25 21:00:00,28.365799,0.0,11897.035,48311.85836647549,53318.93947758897,23.241559291832377,23.44144547658632,2469.945767206266,train,
2023-07-25 22:00:00,26.794205,0.0,10439.478,41415.058319412165,44984.04695596273,23.20707529159706,23.359587889102446,2354.503418990994,train,
2023-07-25 23:00:00,25.993767,0.0,10098.905,37845.59122938802,36763.54125734362,23.18922795614694,22.928115853859616,2299.7956209088966,train,
2023-07-26 00:00:00,24.258371,0.0,10000.246,32180.629096200166,36325.261913666705,23.160903145481,23.18685638271719,2220.8182276189295,train,
2023-07-26 01:00:00,23.22164,17.037003,10001.102,28915.084089520347,30656.03952887052,23.1445754204476,22.874743348576875,2180.0169446849786,train,
2023-07-26 02:00:00,23.075699,0.0,10004.936,27112.384027521584,32864.001818783705,23.135561920137608,23.035782921906154,2159.0676763108254,train,
2023-07-26 03:00:00,23.874744,0.0,10022.111,28447.270477070673,30082.599817524857,23.142236352385353,23.788276730536616,2174.470620136325,train,
2023-07-26 04:00:00,23.279205,0.0,10098.905,26336.663227131397,27967.68014384283,23.131683316135657,23.160391929414534,2150.4087627577696,train,
2023-07-26 05:00:00,24.07276,25.167795,10439.478,28793.236271853573,32972.12665337113,23.143966181359268,22.787708208563117,2178.5649885890725,train,
2023-07-26 06:00:00,24.80619,0.0,11897.035,30859.25513620893,35540.649607511754,23.154296275681045,23.20839687788022,2203.874829659224,train,
2023-07-26 07:00:00,26.276936,135.34987,17297.02,43610.33112803554,47681.24875466158,23.218051655640178,22.812512877821185,2389.911061731632,train,
2023-07-26 08:00:00,26.873594,364.30505,29999.998,64675.38193088345,62978.45524414054,23.323376909654417,22.963673791899915,2786.5057913299015,train,
2023-07-26 09:00:00,28.791538,632.19366,42702.97,91416.37228931714,96242.6214253159,23.457081861446586,23.14474492066195,3394.297837592501,train,
2023-07-26 10:00:00,30.621199,828.78314,48102.91,109768.09107047317,108783.10060691179,23.548840455352366,23.415547619693662,3852.808123373148,train,
2023-07-26 11:00:00,31.956577,1029.679,49560.277,123262.99814650738,127252.12057891674,23.616314990732537,23.897405689409297,4204.092059037158,train,
2023-07-26 12:00:00,33.129585,1072.6078,49899.992,130463.8039540329,127206.05400718837,23.652319019770164,23.825838479175218,4395.307011795729,train,
2023-07-26 13:00:00,33.893547,1070.5381,49972.953,134624.5338640621,139636.02556808147,23.67312266932031,23.83002126779451,4506.815794583178,train,
2023-07-26 14:00:00,34.655945,954.93774,49972.953,134877.17246478185,134236.50036571236,23.67438586232391,23.344708492646745,4513.609031239309,train,
2023-07-26 15:00:00,34.654064,768.13904,49899.992,130252.79772930319,127622.4534997119,23.651263988646516,23.48886968201582,4389.671079326979,train,
2023-07-26 16:00:00,33.790565,524.2075,49560.277,120567.30911983919,126517.62613871226,23.602836545599196,23.68443687766415,4133.137842554851,train,
2023-07-26 17:00:00,33.68209,222.76285,48102.91,109173.87131605594,113101.20214509686,23.54586935658028,23.357373360963756,3837.582671464065,train,
2023-07-26 18:00:00,33.396645,76.88538,42702.97,97848.51507977948,98667.65265285422,23.489242575398897,23.405732643308568,3552.027408816836,train,
2023-07-26 19:00:00,32.586575,0.0,29999.998,80179.24390603924,87718.86908442159,23.400896219530196,23.53330382728918,3128.232733990506,train,
2023-07-26 20:00:00,31.24209,0.0,17297.02,63102.29546149131,64888.80319816024,23.315511477307457,23.210879672947065,2753.853613258775,train,
2023-07-26 21:00:00,29.002445,5.296431,11897.035,50623.38561937807,53704.01651358091,23.25311692809689,23.3209348048275,2511.265508545727,train,
2023-07-26 22:00:00,27.768183,0.0,10439.478,44427.00679679348,48073.316256933824,23.222135033983967,23.699953570789837,2403.4107097269293,train,
2023-07-26 23:00:00,26.326935,1.2317429,10098.905,39220.04739974625,40782.156574225395,23.19610023699873,23.14454259730263,2320.4290349490343,train,
2023-07-27 00:00:00,24.433119,9.827567,10000.246,33316.02414114627,37369.40753193003,23.16658012070573,23.520381463621494,2235.835798558583,train,
2023-07-27 01:00:00,23.077333,17.373192,10001.102,28909.155665076723,30746.258257996815,23.144545778325384,23.31235679851759,2179.9461812487193,train,
2023-07-27 02:00:00,23.169462,0.0,10004.936,27664.259035697112,29772.914241815808,23.138321295178486,22.698148697132456,2165.3591169121887,train,
2023-07-27 03:00:00,22.247782,24.89192,10022.111,25224.39613719598,31138.235659526097,23.12612198068598,22.79548087190692,2138.3739486903523,train,
2023-07-27 04:00:00,23.029135,0.9734075,10098.905,25834.017030857125,26602.049262764624,23.129170085154286,22.879091320233318,2144.91416899501,train,
2023-07-27 05:00:00,23.999756,16.755955,10439.478,28608.186661391243,26357.084413295466,23.143040933306956,22.886590458227122,2176.369800757147,train,
2023-07-27 06:00:00,24.141994,20.217684,11897.035,29987.92314142449,36520.7443260631,23.149939615707122,23.122852691875078,2193.0225673490877,train,
2023-07-27 07:00:00,25.96558,171.33655,17297.02,44164.56595570608,53280.54026329537,23.22082282977853,23.405216044203076,2399.053562855636,train,
2023-07-27 08:00:00,27.895756,360.15567,29999.998,67634.58820442665,69479.96235655092,23.338172941022133,23.71472046603355,2849.033830866901,train,
2023-07-27 09:00:00,29.097267,624.7652,42702.97,92475.70281315732,88851.66573093469,23.462378514065787,23.55483104068331,3420.0263229555194,train,
2023-07-27 10:00:00,30.714506,838.44574,48102.91,110685.14063617414,112481.59643550815,23.55342570318087,23.419721836364907,3876.348839034573,train,
2023-07-27 11:00:00,32.315357,1001.04095,49560.277,123670.93760272567,125464.54773978757,23.61835468801363,22.993682314924666,4214.8607007567325,train,
2023-07-27 12:00:00,33.88849,1063.184,49899.992,132441.44863141756,134596.62555173595,23.662207243157088,23.68338411578229,4448.220271527655,train,
2023-07-27 13:00:00,34.209385,1074.4797,49972.953,135894.19270253985,133838.3187577013,23.6794709635127,23.687202021621196,4540.981000758265,train,
2023-07-27 14:00:00,35.240017,913.3315,49972.953,135387.09112203904,141010.95445751294,23.676935455610195,23.73181408167188,4527.327909290266,train,
2023-07-27 15:00:00,34.926994,708.2592,49899.992,129232.58712319664,134520.72344569513,23.646162935615983,24.278035024926982,4362.448328301339,train,
2023-07-27 16:00:00,34.52975,484.84512,49560.277,121219.77898764769,118017.57952591848,23.60609889493824,23.97827785879616,4150.278464878319,train,
2023-07-27 17:00:00,34.274742,230.94293,48102.91,110958.14192293076,116673.37935415599,23.554790709614654,23.79030898508965,3883.3668810827444,train,
2023-07-27 18:00:00,32.952976,93.771225,42702.97,97208.13746752057,107466.77515705195,23.486040687337603,23.197417548316125,3536.1673872872507,train,
2023-07-27 19:00:00,31.72341,5.215011,29999.998,78006.46646399087,81535.82807239945,23.390032332319954,23.23613390756093,3078.3937254967823,train,
2023-07-27 20:00:00,30.26248,44.107754,17297.02,61762.13969871611,63842.465733630816,23.30881069849358,23.28035731641503,2726.37226184308,train,
2023-07-27 21:00:00,28.034492,0.0,11897.035,47905.71435832476,50555.98659659841,23.239528571791624,23.00690643458852,2462.815811497738,train,
2023-07-27 22:00:00,27.441948,0.0,10439.478,43471.30460256778,47940.31035860859,23.21735652301284,23.367495880508375,2387.6303925575057,train,
2023-07-27 23:00:00,25.447128,27.111422,10098.905,37686.16043050485,36710.0494716522,23.188430802152524,23.295503456917235,2297.4381426263417,train,
2023-07-28 00:00:00,24.654566,0.0,10000.246,33597.74745349284,36965.92126167046,23.167988737267464,22.84149639935106,2239.626703393629,train,
2023-07-28 01:00:00,24.323948,0.0,10001.102,31749.65716361058,33884.69035184181,23.158748285818053,23.51779329854689,2215.2283532417437,train,
2023-07-28 02:00:00,22.93616,10.61953,10004.936,27546.363662794705,34545.068064077845,23.137731818313974,23.168424918456633,2164.0059925838104,train,
2023-07-28 03:00:00,22.72331,0.0,10022.111,25746.91650813037,28373.49514922076,23.128734582540652,22.610013238517976,2143.971394097639,train,
2023-07-28 04:00:00,23.690123,0.0,10098.905,27593.161172055858,34203.37481266602,23.13796580586028,23.122562948356787,2164.54251266182,train,
2023-07-28 05:00:00,23.962482,15.469135,10439.478,28548.15676574205,29146.792001794398,23.14274078382871,23.227102720605583,2175.6602513373373,train,
2023-07-28 06:00:00,25.088083,0.0,11897.035,31865.034923324485,36166.82338101264,23.159325174616622,23.451162883047346,2216.7188377415437,train,
2023-07-28 07:00:00,25.797997,136.82033,17297.02,42687.089068275694,46445.62057025378,23.21343544534138,23.112192524403394,2374.861851942258,train,
2023-07-28 08:00:00,27.686432,384.35672,29999.998,67666.88128653442,68190.3365992987,23.338334406432672,23.586715886666834,2849.7238709638777,train,
2023-07-28 09:00:00,28.665646,637.10284,42702.97,91674.87106390552,95278.11838157075,23.458374355319528,23.514516951350593,3400.5666860282763,train,
2023-07-28 10:00:00,30.222628,855.752,48102.91,109856.08951766964,117530.4281657968,23.549280447588348,23.154764064877075,3855.0647677701627,train,
2023-07-28 11:00:00,32.17861,1042.4071,49560.277,124594.73136190056,126222.08890857469,23.622973656809503,23.19842362476475,4239.276161661298,train,
2023-07-28 12:00:00,32.943405,1070.4181,49899.992,130300.63583263214,125871.31470668587,23.65150317916316,23.988271140207964,4390.9486592932735,train,
2023-07-28 13:00:00,34.44311,1033.8546,49972.953,135216.86640463883,138137.43418302553,23.676084332023194,24.034879585537723,4522.747048449753,train,
2023-07-28 14:00:00,35.69234,966.69507,49972.953,138260.16797412562,137104.6799554274,23.691300839870628,23.788173608992047,4604.811249487875,train,
2023-07-28 15:00:00,34.26565,738.65283,49899.992,128722.41111476228,130233.62105892847,23.64361205557381,24.09232407192782,4348.851941705774,train,
2023-07-28 16:00:00,34.434788,481.8086,49560.277,121017.45423874348,123679.27611418137,23.605087271193717,23.9220702259062,4144.961013976336,train,
2023-07-28 17:00:00,34.584324,198.80386,48102.91,110916.38844196084,107294.5463956456,23.554581942209804,23.75967056105372,3882.293227270082,train,
2023-07-28 18:00:00,33.12472,69.204155,42702.97,96969.38767723537,94265.68903120043,23.484846938386177,23.211453491766076,3530.262870077548,train,
2023-07-28 19:00:00,32.40455,17.00051,29999.998,80207.2244135168,84715.55283945288,23.401036122067584,23.920464747377288,3128.878227625393,train,
2023-07-28 20:00:00,30.089003,0.0,17297.02,60090.629269029705,61683.185970166196,23.30045314634515,23.461343576007632,2692.5444013707875,train,
2023-07-28 21:00:00,29.07265,7.961649,11897.035,50789.12776938225,47340.6535704995,23.25394563884691,23.138194006463426,2514.2756311942358,train,
2023-07-28 22:00:00,27.326977,18.570583,10439.478,43893.99033095031,48773.36229065542,23.21946995165475,23.01898895006316,2394.580161209101,train,
2023-07-28 23:00:00,25.996262,0.0,10098.905,38338.33939385727,,23.191691696969286,23.268726831423443,2307.129263983865,train,
2023-07-29 00:00:00,24.815907,15.076713,10000.037,34527.49694127988,35919.62432179588,23.1726374847064,22.671319759254864,2252.3173045836775,train,
2023-07-29 01:00:00,23.241945,4.476337,10000.165,29068.462043056796,29195.333477648637,23.145342310215284,23.355244292821144,2181.8519512088283,train,
2023-07-29 02:00:00,22.700891,0.0,10000.74,26467.680026240003,31266.218269109948,23.1323384001312,22.84626715572299,2151.8560075837513,train,
2023-07-29 03:00:00,23.485798,0.0,10003.316,27705.278570559956,31461.91300248543,23.1385263928528,23.249708825500086,2165.8310678825105,train,
2023-07-29 04:00:00,23.247831,0.0,10014.836,26428.115266307374,34554.0894450878,23.132140576331537,22.975654475124088,2151.4183109930773,train,
2023-07-29 05:00:00,23.772486,0.0,10065.922,27143.117445014297,31050.47908575838,23.13571558722507,23.05638997340766,2159.415185222716,train,
2023-07-29 06:00:00,24.66583,0.0,10284.556,29123.29058194558,32969.45652470451,23.145616452909728,22.918543491080207,2182.5098966301152,train,
2023-07-29 07:00:00,26.068718,95.96411,11094.553,36165.12499212234,38785.308937163936,23.18082562496061,23.13245679560637,2275.3295671454384,train,
2023-07-29 08:00:00,26.910812,357.04498,13000.0,48478.53405370941,53498.32539315731,23.242392670268547,23.809206534073752,2472.8832236070098,train,
2023-07-29 09:00:00,28.52649,647.04156,14905.445,64645.34370583834,69386.75506132831,23.32322671852919,23.738744606643785,2785.8783922779858,train,
2023-07-29 10:00:00,31.000818,843.6741,15715.437,79969.00343258417,86878.62324994538,23.39984501716292,23.506188703661557,3123.3855604136666,train,
2023-07-29 11:00:00,31.98661,986.4198,15934.041,89420.43845767956,90676.03764887845,23.447102192288398,23.439513912618914,3346.104202287683,train,
2023-07-29 12:00:00,33.50886,1084.8995,15984.999,98724.8877067529,100168.83477462648,23.493624438533764,23.74688479574163,3573.7855430117615,train,
2023-07-29 13:00:00,33.879986,1063.1611,15995.943,101290.03327496377,102547.14419249046,23.50645016637482,23.845441284607087,3637.8157947811133,train,
2023-07-29 14:00:00,35.272346,938.25336,15995.943,102812.99134129043,108720.03053577036,23.514064956706452,23.265119442044192,3676.0658413159354,train,
2023-07-29 15:00:00,35.064213,751.24713,15984.999,97717.79079532479,106035.20269965297,23.488588953976624,23.465357293686964,3548.787113103148,train,
2023-07-29 16:00:00,34.914154,466.10437,15934.041,88821.86170302262,90293.13140718063,23.444109308515113,22.89752183964469,3331.724899320439,train,
2023-07-29 17:00:00,34.341743,261.22324,15715.437,80332.63571189053,82002.3410234717,23.401663178559453,23.73859381163772,3131.7725211734933,train,
2023-07-29 18:00:00,32.849937,24.246864,14905.445,67376.95311015201,71270.04253060193,23.33688476555076,23.956392042861015,2843.5344958988735,train,
2023-07-29 19:00:00,31.179811,3.2879627,13000.0,59035.8709774641,61379.32840295296,23.29517935488732,23.319204142274245,2671.4622692190524,train,
2023-07-29 20:00:00,30.049093,0.0,11094.553,52913.320158631905,58344.291336338916,23.26456660079316,22.627063563322256,2553.3972478227693,train,
2023-07-29 21:00:00,29.57831,5.089772,10284.556,49930.44593188145,47303.820614644195,23.249652229659407,23.432319384632518,2498.748584363958,train,
2023-07-29 22:00:00,27.89346,0.0,10065.922,44146.84580200756,45163.778793801706,23.220734229010038,22.949507479165312,2398.7600119310828,train,
2023-07-29 23:00:00,25.787333,3.7750435,10014.836,37539.168331008455,38743.31059163664,23.187695841655042,22.988691009155705,2295.2712787566984,train,
2023-07-30 00:00:00,24.547318,57.17196,10000.037,34816.38416341255,32580.927430823696,23.174081920817063,23.362054837754364,2256.316144868199,train,
2023-07-30 01:00:00,24.129118,0.0,10000.165,31122.62488663262,31995.67683783359,23.155613124433163,23.23197936208698,2207.2054734099042,train,
2023-07-30 02:00:00,23.047709,2.1453505,10000.74,27376.516768647718,28397.88949879461,23.13688258384324,22.990449951241658,2162.0652865595075,train,
2023-07-30 03:00:00,22.390924,4.084755,10003.316,24794.430035019843,27365.304208037593,23.1239721501751,22.9290904603946,2133.8433364906023,train,
2023-07-30 04:00:00,23.62129,0.0,10014.836,27117.695542464306,32520.731040023198,23.13558847771232,23.17333929427857,2159.1277105304375,train,
2023-07-30 05:00:00,23.905348,12.106533,10065.922,27762.41757461335,30231.49625299611,23.138812087873067,23.015972422119358,2166.48947530988,train,
2023-07-30 06:00:00,23.661451,0.0,10284.556,26367.941756569024,27150.915324299247,23.131839708782845,22.799068568701944,2150.7537091052604,train,
2023-07-30 07:00:00,25.785353,165.62321,11094.553,37357.472973308606,40226.898893394144,23.186787364866543,23.087018410423035,2292.6017334583726,train,
2023-07-30 08:00:00,27.415182,369.92435,13000.0,50339.7366893644,55969.100629137545,23.251698683446822,23.353576470423377,2506.1285244294804,train,
2023-07-30 09:00:00,29.103127,623.3375,14905.445,65590.7104885074,65852.46724152695,23.327953552442537,23.274522512396647,2805.695488136315,train,
2023-07-30 10:00:00,30.524403,833.43274,15715.437,78421.05033623241,78609.32321763273,23.392105251681162,22.968052672206706,3087.8592944391276,train,
2023-07-30 11:00:00,31.656332,1014.75464,15934.041,89360.00288338022,94228.15411769785,23.4468000144169,23.743519400829562,3344.6508194108915,train,
2023-07-30 12:00:00,33.106964,1045.7375,15984.999,96464.77702342153,98685.45755746006,23.482323885117108,22.660680454034107,3517.7987272668956,train,
2023-07-30 13:00:00,34.2247,1065.9989,15995.943,102137.50123524718,107506.69914540196,23.510687506176236,23.376777959667706,3659.0794255826295,train,
2023-07-30 14:00:00,34.59898,914.1741,15995.943,100269.81407110824,103220.51791478076,23.50134907035554,23.315289533989368,3612.289032243842,train,
2023-07-30 15:00:00,34.761868,735.02026,15984.999,96175.45415861244,101638.75791545257,23.480877270793062,23.525330934154486,3510.661787235254,train,
2023-07-30 16:00:00,35.207016,499.3871,15934.041,90459.99008921938,89970.57783062491,23.452299950446097,23.620798492786918,3371.1583804751003,train,
